251;1060114;FRAG. ALT. X 60 ML. Nº114;0;21.8;1;16/12/2011
252;1060115;FRAG. ALT. X 60 ML. Nº115;-1;21.8;1;16/12/2011
253;1060116;FRAG. ALT. X 60 ML. Nº116;-1;21.9;1;16/12/2011
254;1060117;FRAG. ALT. X 60 ML. Nº117;-15;21.9;1;16/12/2011
255;1060118;FRAG. ALT. X 60 ML. Nº118;-1;21.9;1;16/12/2011
256;1060119;FRAG. ALT. X 60 ML. Nº119;-1;21.8;1;16/12/2011
257;1060120;FRAG. ALT. X 60 ML. Nº120;-1;21.8;1;16/12/2011
258;1060121;FRAG. ALT. X 60 ML. Nº121;-9;21.9;1;16/12/2011
259;1060122;FRAG. ALT. X 60 ML. Nº122;0;21.8;1;16/12/2011
260;1060123;FRAG. ALT. X 60 ML. Nº123;-2;21.9;1;16/12/2011
261;1060124;FRAG. ALT. X 60 ML. Nº124;-5;21.9;1;16/12/2011
262;1060125;FRAG. ALT. X 60 ML. Nº125;-3;21.8;1;16/12/2011
263;1060126;FRAG. ALT. X 60 ML. Nº126;-5;21.9;1;16/12/2011
264;1060127;FRAG. ALT. X 60 ML. Nº127;-5;21.9;1;16/12/2011
265;1060128;FRAG. ALT. X 60 ML. Nº128;-4;21.8;1;16/12/2011
266;1060129;FRAG. ALT. X 60 ML. Nº129;0;21.8;1;16/12/2011
55;1060130;FRAG. ALT. X 60 ML. Nº 130;0;21.8;1;15/12/2011
267;1060131;FRAG. ALT. X 60 ML. Nº131;0;21.8;1;16/12/2011
268;1060132;FRAG. ALT. X 60 ML. Nº132;-4;21.9;1;16/12/2011
269;1060133;FRAG. ALT. X 60 ML. Nº133;-2;21.8;1;16/12/2011
270;1060134;FRAG. ALT. X 60 ML. Nº134;-2;21.9;1;16/12/2011
271;1060135;FRAG. ALT. X 60 ML. Nº135;-1;21.8;1;16/12/2011
272;1060136;FRAG. ALT. X 60 ML. Nº136;-2;21.9;1;16/12/2011
273;1060137;FRAG. ALT. X 60 ML. Nº137;-8;21.9;1;16/12/2011
274;1060138;FRAG. ALT. X 60 ML. Nº138;0;21.8;1;16/12/2011
275;1060139;FRAG. ALT. X 60 ML. Nº139;-1;21.8;1;16/12/2011
276;1060140;FRAG. ALT. X 60 ML. Nº140;-2;21.8;1;16/12/2011
277;1060141;FRAG. ALT. X 60 ML. Nº141;0;21.8;1;16/12/2011
278;1060142;FRAG. ALT. X 60 ML. Nº142;-2;21.8;1;16/12/2011
279;1060143;FRAG. ALT. X 60 ML. Nº143;-3;21.8;1;16/12/2011
280;1060144;FRAG. ALT. X 60 ML. Nº144;-11;21.9;1;16/12/2011
281;1060145;FRAG. ALT. X 60 ML. Nº145;-5;21.9;1;16/12/2011
400;1110001;SWEET CAROLINA LIBRE;-1;20;1;19/12/2011
402;1110003;SWEET CAROLINA  VOS Y YO;-1;20;1;19/12/2011
472;1120001;BLACK ATTRACTIVE;-4;33.4;1;09/01/2012
634;1120002;BLACK SPORT ;-1;33.4;1;09/01/2012
633;1120003;BLAKC URBANO ;-1;33.4;1;09/01/2012
404;1140001;BONITA SECRET;0;26.7;1;19/12/2011
